Area,Sex,Province,Area_Type,Year,Source,Total_Pop,Total_5to25,Higher_Ed_Rate,No_Edu_Rate,SLC_Completion_Rate,Dropout_Proxy_Rate,Currently_Attending_Rate,Never_Attended,CurrAtt_Primary,CurrAtt_LowerSec,CurrAtt_UpperSec,NotAtt_Primary,NotAtt_LowerSec,NotAtt_UpperSec,Education_Level,Attainment_Population,Education_Level_Order
Madhesh,Male,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1976990,1181783,5.81,0.51,7.96,16.14,55.27,190796,363870,182031,107314,79477,74551,57061,Graduate,77989,7
Madhesh,Male,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1976990,1181783,5.81,0.51,7.96,16.14,55.27,190796,363870,182031,107314,79477,74551,57061,Post_Graduate,36965,8
Madhesh,Male,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1976990,1181783,5.81,0.51,7.96,16.14,55.27,190796,363870,182031,107314,79477,74551,57061,No_Level,10029,9
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Early_Childhood,220675,1
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Primary,1148639,2
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Lower_Secondary,742516,3
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Upper_Secondary,568188,4
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,SLC_SEE,265279,5
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Intermediate,339780,6
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Graduate,115405,7
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,Post_Graduate,48665,8
Madhesh,Total,Madhesh,Province,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),3485140,2363188,4.71,0.62,7.61,19.58,52.67,462785,697109,349960,197629,158135,141626,124547,No_Level,21760,9
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Early_Childhood,11548,1
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Primary,59605,2
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Lower_Secondary,37614,3
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Upper_Secondary,25758,4
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,SLC_SEE,11919,5
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Intermediate,14805,6
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Graduate,3655,7
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,Post_Graduate,1061,8
Mahottari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),167226,141595,2.82,0.48,7.13,25.81,49.38,36548,39042,20068,10806,8391,7508,7271,No_Level,805,9
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Early_Childhood,13854,1
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Primary,66020,2
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Lower_Secondary,44733,3
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Upper_Secondary,36008,4
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,SLC_SEE,17389,5
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Intermediate,21849,6
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Graduate,7645,7
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,Post_Graduate,3495,8
Mahottari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),212282,136929,5.25,0.36,8.19,18.74,55.27,25659,41308,21337,13033,7933,7317,6180,No_Level,762,9
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Early_Childhood,25402,1
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Primary,125625,2
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Lower_Secondary,82347,3
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Upper_Secondary,61766,4
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,SLC_SEE,29308,5
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Intermediate,36654,6
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Graduate,11300,7
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,Post_Graduate,4556,8
Mahottari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),379508,278524,4.18,0.41,7.72,22.33,52.27,62207,80350,41405,23839,16324,14825,13451,No_Level,1567,9
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Early_Childhood,11167,1
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Primary,64979,2
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Lower_Secondary,39020,3
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Upper_Secondary,25161,4
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,SLC_SEE,9577,5
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Intermediate,14265,6
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Graduate,5197,7
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,Post_Graduate,1972,8
Parsa,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),172873,123635,4.15,0.55,5.54,16.72,53.36,20670,36935,19140,9893,10853,8166,6476,No_Level,957,9
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Early_Childhood,13312,1
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Primary,77109,2
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Lower_Secondary,55262,3
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Upper_Secondary,38655,4
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,SLC_SEE,14114,5
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Intermediate,21568,6
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Graduate,10986,7
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,Post_Graduate,5700,8
Parsa,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),238246,129585,7.0,0.36,5.92,11.21,55.68,14521,39929,20398,11829,11403,11196,6642,No_Level,860,9
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Early_Childhood,24479,1
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Primary,142088,2
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Lower_Secondary,94282,3
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Upper_Secondary,63816,4
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,SLC_SEE,23691,5
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Intermediate,35833,6
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Graduate,16183,7
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,Post_Graduate,7672,8
Parsa,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),411119,253220,5.8,0.44,5.76,13.9,54.55,35191,76864,39538,21722,22256,19362,13118,No_Level,1817,9
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Early_Childhood,13297,1
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Primary,71672,2
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Lower_Secondary,36500,3
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Upper_Secondary,23178,4
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,SLC_SEE,10129,5
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Intermediate,14126,6
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Graduate,3261,7
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,Post_Graduate,954,8
Rautahat,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),177957,173021,2.37,2.08,5.69,30.85,45.39,53374,46978,21032,10520,11686,7375,6242,No_Level,3695,9
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Early_Childhood,15182,1
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Primary,82596,2
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Lower_Secondary,50598,3
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Upper_Secondary,35725,4
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,SLC_SEE,16259,5
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Intermediate,22476,6
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Graduate,7145,7
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,Post_Graduate,3202,8
Rautahat,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),237538,171460,4.36,1.29,6.84,22.62,50.44,38784,50151,23409,12926,12308,10124,6728,No_Level,3064,9
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Early_Childhood,28479,1
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Primary,154268,2
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Lower_Secondary,87098,3
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Upper_Secondary,58903,4
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,SLC_SEE,26388,5
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Intermediate,36602,6
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Graduate,10406,7
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,Post_Graduate,4156,8
Rautahat,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),415495,344481,3.5,1.63,6.35,26.75,47.9,92158,97129,44441,23446,23994,17499,12970,No_Level,6759,9
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Early_Childhood,10155,1
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Primary,60239,2
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Lower_Secondary,37699,3
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Upper_Secondary,32685,4
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,SLC_SEE,17601,5
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Intermediate,18853,6
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Graduate,5827,7
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,Post_Graduate,1501,8
Saptari,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),186660,123666,3.93,0.76,9.43,17.46,53.44,21595,36038,19048,11001,8159,7349,9968,No_Level,1418,9
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Early_Childhood,12685,1
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Primary,67453,2
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Lower_Secondary,48455,3
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Upper_Secondary,45274,4
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,SLC_SEE,26120,5
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Intermediate,27917,6
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Graduate,12276,7
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,Post_Graduate,5010,8
Saptari,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),246952,122191,7.0,0.46,10.58,11.07,59.58,13532,39835,20272,12700,7258,7669,7986,No_Level,1141,9
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Early_Childhood,22840,1
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Primary,127692,2
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Lower_Secondary,86154,3
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Upper_Secondary,77959,4
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,SLC_SEE,43721,5
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Intermediate,46770,6
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Graduate,18103,7
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,Post_Graduate,6511,8
Saptari,Total,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),433612,245857,5.68,0.59,10.08,14.29,56.49,35127,75873,39320,23701,15417,15018,17954,No_Level,2559,9
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Early_Childhood,12672,1
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Primary,72367,2
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Lower_Secondary,43288,3
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Upper_Secondary,29870,4
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,SLC_SEE,13676,5
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Intermediate,21391,6
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Graduate,4596,7
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,Post_Graduate,1531,8
Sarlahi,Female,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),201180,167780,3.05,0.47,6.8,27.55,49.36,46218,46453,24070,12294,9968,7925,7758,No_Level,951,9
Sarlahi,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),264773,169794,4.9,0.36,7.31,20.09,53.58,34110,50197,26227,14544,11208,10264,6982,Early_Childhood,15817,1
Sarlahi,Male,Madhesh,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),264773,169794,4.9,0.36,7.31,20.09,53.58,34110,50197,26227,14544,11208,10264,6982,Primary,85712,2
